Time,PRC_Normal
0.0,0.05207723188761455
0.01001001001001,0.05207723188761455
0.02002002002002,0.05207723188761455
0.03003003003003,0.05207723188761455
0.04004004004004,0.05207723188761455
0.05005005005005,0.05207723188761455
0.06006006006006,0.05207723188761455
0.07007007007007,0.05207723188761455
0.08008008008008,0.05207723188761455
0.09009009009009,0.05207723188761455
0.1001001001001,0.05207723188761455
0.1101101101101101,0.05207723188761455
0.1201201201201201,0.05207723188761455
0.1301301301301301,0.05207723188761455
0.1401401401401401,0.05207723188761455
0.1501501501501501,0.05207723188761455
0.1601601601601601,0.05207723188761455
0.1701701701701701,0.05207723188761455
0.1801801801801801,0.05207723188761455
0.1901901901901901,0.05207723188761455
0.2002002002002001,0.05207723188761455
0.2102102102102102,0.05207723188761455
0.2202202202202202,0.05207723188761455
0.2302302302302302,0.05207723188761455
0.2402402402402402,0.05207723188761455
0.2502502502502503,0.05207723188761455
0.2602602602602603,0.05207723188761455
0.2702702702702703,0.05207723188761455
0.2802802802802803,0.05207723188761455
0.2902902902902903,0.05207723188761455
0.3003003003003003,0.05207723188761455
0.3103103103103103,0.05207723188761455
0.3203203203203203,0.05207723188761455
0.3303303303303303,0.05207723188761455
0.3403403403403403,0.05207723188761455
0.3503503503503503,0.05207723188761455
0.3603603603603603,0.05207723188761455
0.3703703703703703,0.05207723188761455
0.3803803803803803,0.05207723188761455
0.3903903903903903,0.05207723188761455
0.4004004004004003,0.05207723188761455
0.4104104104104104,0.05207723188761455
0.4204204204204204,0.05207723188761455
0.4304304304304304,0.05207723188761455
0.4404404404404404,0.05207723188761455
0.4504504504504504,0.05207723188761455
0.4604604604604604,0.05207723188761455
0.4704704704704704,0.05207723188761455
0.4804804804804805,0.05207723188761455
0.4904904904904905,0.05207723188761455
0.5005005005005005,0.05207723188761455
0.5105105105105106,0.05207723188761455
0.5205205205205206,0.05207723188761455
0.5305305305305306,0.05207723188761455
0.5405405405405406,0.05207723188761455
0.5505505505505506,0.05207723188761455
0.5605605605605606,0.05207723188761455
0.5705705705705706,0.05207723188761455
0.5805805805805806,0.05207723188761455
0.5905905905905906,0.05207723188761455
0.6006006006006006,0.05207723188761455
0.6106106106106106,0.05207723188761455
0.6206206206206206,0.05207723188761455
0.6306306306306306,0.05207723188761455
0.6406406406406406,0.05207723188761455
0.6506506506506506,0.05207723188761455
0.6606606606606606,0.05207723188761455
0.6706706706706707,0.05207723188761455
0.6806806806806807,0.05207723188761455
0.6906906906906907,0.05207723188761455
0.7007007007007007,0.05207723188761455
0.7107107107107107,0.05207723188761455
0.7207207207207207,0.05207723188761455
0.7307307307307307,0.05207723188761455
0.7407407407407407,0.05207723188761455
0.7507507507507507,0.05207723188761455
0.7607607607607607,0.05207723188761455
0.7707707707707707,0.05207723188761455
0.7807807807807807,0.05207723188761455
0.7907907907907907,0.05207723188761455
0.8008008008008007,0.05207723188761455
0.8108108108108109,0.05207723188761455
0.8208208208208209,0.05207723188761455
0.8308308308308309,0.05207723188761455
0.8408408408408409,0.05207723188761455
0.8508508508508509,0.05207723188761455
0.8608608608608609,0.05207723188761455
0.8708708708708709,0.05207723188761455
0.8808808808808809,0.05207723188761455
0.8908908908908909,0.05207723188761455
0.9009009009009008,0.05207723188761455
0.9109109109109108,0.05207723188761455
0.9209209209209208,0.05207723188761455
0.9309309309309308,0.05207723188761455
0.9409409409409408,0.05207723188761455
0.950950950950951,0.05207723188761455
0.960960960960961,0.05207723188761455
0.970970970970971,0.05207723188761455
0.980980980980981,0.05207723188761455
0.990990990990991,0.05207723188761455
1.001001001001001,0.05207723188761455
1.011011011011011,0.05207723188761455
1.021021021021021,0.05207723188761455
1.031031031031031,0.05207723188761455
1.0410410410410411,0.05207723188761455
1.0510510510510511,0.05207723188761455
1.0610610610610611,0.05207723188761455
